order_id,date,month,iso_week,shift,machine_id,product_id,planned_qty,total_qty,good_qty,scrap_qty,planned_minutes,run_minutes,ideal_cycle_time_s,actual_cycle_time_s,energy_kwh,labor_hours,material_cost_eur,energy_cost_eur,maintenance_cost_eur,production_cost_eur,revenue_eur
WO-002920,2025-12-16,2025-12,2025-W51,Morning,M06,P04,212,241,237,4,430.0,406.26,95.0,101.14,247.96,7.17,23859.0,35.95,50.9,32968.52,49770.0
WO-002921,2025-12-16,2025-12,2025-W51,Afternoon,M06,P01,323,351,345,6,430.0,393.17,62.0,67.21,249.57,7.17,15444.0,36.19,56.86,21740.72,32430.0
WO-002922,2025-12-17,2025-12,2025-W51,Afternoon,M01,P01,354,345,339,6,430.0,387.53,62.0,67.4,345.31,7.17,15180.0,50.07,36.03,21373.77,31866.0
WO-002923,2025-12-17,2025-12,2025-W51,Morning,M02,P02,296,273,266,7,430.0,372.24,74.0,81.81,271.07,7.17,16107.0,39.31,71.26,22538.23,33516.0
WO-002924,2025-12-17,2025-12,2025-W51,Afternoon,M02,P05,399,369,360,9,430.0,367.19,52.0,59.71,264.82,7.17,17712.0,38.4,20.19,24631.26,36720.0
WO-002925,2025-12-17,2025-12,2025-W51,Morning,M03,P01,329,344,340,4,430.0,371.55,62.0,64.81,386.31,7.17,15136.0,56.02,71.53,21355.21,31960.0
WO-002926,2025-12-17,2025-12,2025-W51,Afternoon,M03,P01,352,334,328,6,430.0,382.19,62.0,68.66,401.72,7.17,14696.0,58.25,60.47,20746.39,30832.0
WO-002927,2025-12-17,2025-12,2025-W51,Morning,M04,P04,219,178,174,4,430.0,326.97,95.0,110.22,263.12,7.17,17622.0,38.15,107.12,24584.94,36540.0
WO-002928,2025-12-17,2025-12,2025-W51,Afternoon,M04,P04,212,170,166,4,430.0,311.26,95.0,109.86,252.36,7.17,16830.0,36.59,74.12,23478.38,34860.0
WO-002929,2025-12-17,2025-12,2025-W51,Morning,M05,P04,220,219,214,5,430.0,387.65,95.0,106.2,222.05,7.17,21681.0,32.2,24.7,29990.56,44940.0
WO-002930,2025-12-17,2025-12,2025-W51,Afternoon,M05,P01,334,326,320,6,430.0,379.35,62.0,69.82,206.93,7.17,14344.0,30.0,12.0,20189.67,30080.0
WO-002931,2025-12-17,2025-12,2025-W51,Morning,M06,P04,217,234,229,5,430.0,409.89,95.0,105.1,243.26,7.17,23166.0,35.27,63.41,32042.35,48090.0
WO-002932,2025-12-17,2025-12,2025-W51,Afternoon,M06,P04,216,212,207,5,430.0,363.92,95.0,103.0,228.58,7.17,20988.0,33.14,64.05,29092.86,43470.0
WO-002933,2025-12-18,2025-12,2025-W51,Morning,M01,P01,334,325,319,6,430.0,372.47,62.0,68.76,340.22,7.17,14300.0,49.33,93.52,20230.52,29986.0
WO-002934,2025-12-18,2025-12,2025-W51,Afternoon,M01,P02,272,261,256,5,430.0,353.76,74.0,81.32,323.48,7.17,15399.0,46.91,35.78,21550.36,32256.0
WO-002935,2025-12-18,2025-12,2025-W51,Morning,M02,P01,335,330,323,7,430.0,378.53,62.0,68.82,270.61,7.17,14520.0,39.24,97.55,20524.46,30362.0
WO-002936,2025-12-18,2025-12,2025-W51,Afternoon,M02,P02,245,269,264,5,430.0,377.61,74.0,84.23,266.79,7.17,15871.0,38.68,15.58,22161.93,33264.0
WO-002937,2025-12-18,2025-12,2025-W51,Morning,M03,P03,572,539,533,6,430.0,380.77,38.0,42.39,423.41,7.17,14014.0,61.39,99.93,19883.49,29848.0
WO-002938,2025-12-18,2025-12,2025-W51,Afternoon,M03,P01,320,331,326,5,430.0,378.27,62.0,68.57,377.71,7.17,14564.0,54.77,16.84,20519.28,30644.0
WO-002939,2025-12-18,2025-12,2025-W51,Morning,M04,P03,558,466,458,8,430.0,333.4,38.0,42.93,266.9,7.17,12116.0,38.7,191.55,17360.92,25648.0
WO-002940,2025-12-18,2025-12,2025-W51,Afternoon,M04,P06,168,128,123,5,430.0,313.48,125.0,146.94,251.36,7.17,17792.0,36.45,83.28,25027.39,36654.0
WO-002941,2025-12-18,2025-12,2025-W51,Morning,M05,P04,206,216,212,4,430.0,377.5,95.0,104.86,223.56,7.17,21384.0,32.42,94.56,29658.64,44520.0
WO-002942,2025-12-18,2025-12,2025-W51,Afternoon,M05,P01,305,327,320,7,430.0,376.09,62.0,69.01,198.73,7.17,14388.0,28.82,33.65,20270.13,30080.0
WO-002943,2025-12-18,2025-12,2025-W51,Morning,M06,P01,306,365,361,4,430.0,396.7,62.0,65.21,234.71,7.17,16060.0,34.03,27.29,22548.99,33934.0
WO-002944,2025-12-18,2025-12,2025-W51,Afternoon,M06,P04,211,241,235,6,430.0,408.89,95.0,101.8,251.42,7.17,23859.0,36.46,32.69,32950.81,49350.0
WO-002945,2025-12-19,2025-12,2025-W51,Morning,M01,P03,535,562,556,6,430.0,387.28,38.0,41.35,360.4,7.17,14612.0,52.26,12.0,20602.92,31136.0
WO-002946,2025-12-19,2025-12,2025-W51,Afternoon,M01,P02,273,273,266,7,430.0,381.88,74.0,83.93,331.97,7.17,16107.0,48.14,35.83,22511.63,33516.0
WO-002947,2025-12-19,2025-12,2025-W51,Morning,M02,P02,280,269,263,6,430.0,370.7,74.0,82.68,259.98,7.17,15871.0,37.7,36.62,22181.99,33138.0
WO-002948,2025-12-19,2025-12,2025-W51,Afternoon,M02,P05,401,394,384,10,430.0,376.13,52.0,57.28,261.58,7.17,18912.0,37.93,84.93,26320.53,39168.0
WO-002949,2025-12-19,2025-12,2025-W51,Morning,M03,P05,386,438,428,10,430.0,393.97,52.0,53.97,423.25,7.17,21024.0,61.37,41.76,29160.8,43656.0
WO-002950,2025-12-19,2025-12,2025-W51,Afternoon,M03,P01,339,338,332,6,430.0,385.57,62.0,68.44,397.76,7.17,14872.0,57.68,43.7,20969.04,31208.0
WO-002951,2025-12-19,2025-12,2025-W51,Morning,M04,P06,161,137,131,6,430.0,322.95,125.0,141.44,257.16,7.17,19043.0,37.29,104.42,26759.37,39038.0
WO-002952,2025-12-19,2025-12,2025-W51,Afternoon,M04,P03,537,461,450,11,430.0,333.65,38.0,43.43,261.06,7.17,11986.0,37.85,67.72,17058.75,25200.0
WO-002953,2025-12-19,2025-12,2025-W51,Morning,M05,P06,164,171,165,6,430.0,386.8,125.0,135.72,217.89,7.17,23769.0,31.59,63.6,33172.86,49170.0
WO-002954,2025-12-19,2025-12,2025-W51,Afternoon,M05,P01,348,320,316,4,430.0,374.56,62.0,70.23,211.09,7.17,14080.0,30.61,52.34,19870.62,29704.0
WO-002955,2025-12-19,2025-12,2025-W51,Morning,M06,P04,209,238,233,5,430.0,401.18,95.0,101.14,241.02,7.17,23562.0,34.95,12.0,32526.62,48930.0
WO-002956,2025-12-19,2025-12,2025-W51,Afternoon,M06,P06,170,172,165,7,430.0,391.47,125.0,136.56,232.11,7.17,23908.0,33.66,51.62,33352.95,49170.0
WO-002957,2025-12-22,2025-12,2025-W52,Morning,M01,P03,498,548,543,5,430.0,368.88,38.0,40.39,344.39,7.17,14248.0,49.94,37.83,20129.44,30408.0
WO-002958,2025-12-22,2025-12,2025-W52,Afternoon,M01,P01,332,340,335,5,430.0,384.84,62.0,67.91,362.48,7.17,14960.0,52.56,30.79,21071.02,31490.0
WO-002959,2025-12-22,2025-12,2025-W52,Morning,M02,P01,331,323,319,4,430.0,380.68,62.0,70.72,266.72,7.17,14212.0,38.67,90.62,20096.96,29986.0
WO-002960,2025-12-22,2025-12,2025-W52,Afternoon,M02,P02,268,260,253,7,430.0,363.37,74.0,83.85,244.8,7.17,15340.0,35.5,59.8,21482.97,31878.0
WO-002961,2025-12-22,2025-12,2025-W52,Morning,M03,P01,327,343,341,2,430.0,380.71,62.0,66.6,409.4,7.17,15092.0,59.36,45.54,21272.57,32054.0
WO-002962,2025-12-22,2025-12,2025-W52,Afternoon,M03,P05,371,428,416,12,430.0,404.6,52.0,56.72,420.42,7.17,20544.0,60.96,71.57,28540.2,42432.0
WO-002963,2025-12-22,2025-12,2025-W52,Morning,M04,P04,210,180,174,6,430.0,331.15,95.0,110.38,265.36,7.17,17820.0,38.48,100.89,24847.04,36540.0
WO-002964,2025-12-22,2025-12,2025-W52,Afternoon,M04,P06,166,132,125,7,430.0,320.78,125.0,145.81,255.75,7.17,18348.0,37.08,69.14,25773.89,37250.0
WO-002965,2025-12-22,2025-12,2025-W52,Morning,M05,P04,200,217,211,6,430.0,377.38,95.0,104.34,217.92,7.17,21483.0,31.6,28.9,29726.16,44310.0
WO-002966,2025-12-22,2025-12,2025-W52,Afternoon,M05,P05,399,394,383,11,430.0,376.0,52.0,57.26,217.0,7.17,18912.0,31.46,15.12,26244.25,39066.0
WO-002967,2025-12-22,2025-12,2025-W52,Morning,M06,P01,338,343,336,7,430.0,388.02,62.0,67.87,235.7,7.17,15092.0,34.18,17.7,21219.55,31584.0
WO-002968,2025-12-22,2025-12,2025-W52,Afternoon,M06,P01,323,339,333,6,430.0,384.31,62.0,68.02,235.46,7.17,14916.0,34.14,15.08,20976.89,31302.0
WO-002969,2025-12-23,2025-12,2025-W52,Morning,M01,P01,317,339,336,3,430.0,381.29,62.0,67.48,358.16,7.17,14916.0,51.93,43.08,21022.68,31584.0
WO-002970,2025-12-23,2025-12,2025-W52,Afternoon,M01,P03,545,546,541,5,430.0,387.45,38.0,42.58,363.72,7.17,14196.0,52.74,43.06,20066.46,30296.0
WO-002971,2025-12-23,2025-12,2025-W52,Morning,M02,P01,343,341,337,4,430.0,384.04,62.0,67.57,274.71,7.17,15004.0,39.83,41.81,21129.31,31678.0
WO-002972,2025-12-23,2025-12,2025-W52,Afternoon,M02,P02,281,259,252,7,430.0,354.26,74.0,82.07,239.61,7.17,15281.0,34.74,15.71,21358.12,31752.0
WO-002973,2025-12-23,2025-12,2025-W52,Morning,M03,P05,392,417,408,9,430.0,386.96,52.0,55.68,405.64,7.17,20016.0,58.82,47.34,27798.82,41616.0
WO-002974,2025-12-23,2025-12,2025-W52,Afternoon,M03,P05,401,405,395,10,430.0,381.44,52.0,56.51,403.26,7.17,19440.0,58.47,52.39,27023.53,40290.0
WO-002975,2025-12-23,2025-12,2025-W52,Morning,M04,P06,166,134,128,6,430.0,321.03,125.0,143.74,256.96,7.17,18626.0,37.26,117.57,26202.5,38144.0
WO-002976,2025-12-23,2025-12,2025-W52,Afternoon,M04,P04,209,167,162,5,430.0,315.83,95.0,113.47,251.07,7.17,16533.0,36.41,148.46,23150.53,34020.0
WO-002977,2025-12-23,2025-12,2025-W52,Morning,M05,P06,158,161,156,5,430.0,377.75,125.0,140.77,210.6,7.17,22379.0,30.54,41.09,31249.3,46488.0
WO-002978,2025-12-23,2025-12,2025-W52,Afternoon,M05,P04,222,214,209,5,430.0,376.45,95.0,105.55,212.38,7.17,21186.0,30.79,14.46,29308.93,43890.0
WO-002979,2025-12-23,2025-12,2025-W52,Morning,M06,P05,392,423,413,10,430.0,397.92,52.0,56.44,239.89,7.17,20304.0,34.78,68.65,28186.1,42126.0
WO-002980,2025-12-23,2025-12,2025-W52,Afternoon,M06,P05,400,416,406,10,430.0,404.63,52.0,58.36,246.6,7.17,19968.0,35.76,71.11,27734.53,41412.0
WO-002981,2025-12-24,2025-12,2025-W52,Morning,M01,P03,552,575,566,9,430.0,398.18,38.0,41.55,367.52,7.17,14950.0,53.29,12.0,21065.46,31696.0
WO-002982,2025-12-24,2025-12,2025-W52,Afternoon,M01,P02,280,287,279,8,430.0,393.79,74.0,82.33,363.45,7.17,16933.0,52.7,12.05,23612.42,35154.0
WO-002983,2025-12-24,2025-12,2025-W52,Morning,M02,P01,331,312,307,5,430.0,361.1,62.0,69.44,243.59,7.17,13728.0,35.32,38.15,19381.13,28858.0
WO-002984,2025-12-24,2025-12,2025-W52,Afternoon,M02,P01,313,319,313,6,430.0,367.35,62.0,69.09,257.68,7.17,14036.0,37.36,33.43,19798.46,29422.0
WO-002985,2025-12-24,2025-12,2025-W52,Morning,M03,P01,318,347,341,6,430.0,380.41,62.0,65.78,401.38,7.17,15268.0,58.2,12.0,21477.87,32054.0
WO-002986,2025-12-24,2025-12,2025-W52,Afternoon,M03,P05,405,407,396,11,430.0,383.36,52.0,56.52,401.06,7.17,19536.0,58.15,98.68,27199.5,40392.0
WO-002987,2025-12-24,2025-12,2025-W52,Morning,M04,P03,525,451,443,8,430.0,328.06,38.0,43.64,242.47,7.17,11726.0,35.16,77.83,16711.15,24808.0
WO-002988,2025-12-24,2025-12,2025-W52,Afternoon,M04,P03,540,416,407,9,430.0,307.79,38.0,44.39,246.5,7.17,10816.0,35.74,106.87,15498.28,22792.0
WO-002989,2025-12-24,2025-12,2025-W52,Morning,M05,P01,335,342,337,5,430.0,385.54,62.0,67.64,211.18,7.17,15048.0,30.62,86.57,21224.85,31678.0
WO-002990,2025-12-24,2025-12,2025-W52,Afternoon,M05,P06,156,157,151,6,430.0,369.67,125.0,141.28,206.26,7.17,21823.0,29.91,13.87,30461.45,44998.0
WO-002991,2025-12-24,2025-12,2025-W52,Morning,M06,P06,165,164,159,5,430.0,375.56,125.0,137.4,223.9,7.17,22796.0,32.47,104.83,31884.96,47382.0
WO-002992,2025-12-24,2025-12,2025-W52,Afternoon,M06,P01,339,321,316,5,430.0,377.09,62.0,70.48,215.18,7.17,14124.0,31.2,22.61,19901.48,29704.0
WO-002993,2025-12-25,2025-12,2025-W52,Morning,M01,P01,315,361,354,7,430.0,391.17,62.0,65.02,358.77,7.17,15884.0,52.02,12.0,22311.69,33276.0
WO-002994,2025-12-25,2025-12,2025-W52,Afternoon,M01,P03,550,495,488,7,430.0,369.28,38.0,44.76,330.68,7.17,12870.0,47.95,21.96,18230.08,27328.0
WO-002995,2025-12-25,2025-12,2025-W52,Morning,M02,P02,273,274,267,7,430.0,364.33,74.0,79.78,255.12,7.17,16166.0,36.99,42.32,22586.98,33642.0
WO-002996,2025-12-25,2025-12,2025-W52,Afternoon,M02,P02,292,263,257,6,430.0,360.59,74.0,82.26,256.39,7.17,15517.0,37.18,46.68,21711.52,32382.0
WO-002997,2025-12-25,2025-12,2025-W52,Morning,M03,P05,387,434,423,11,430.0,396.9,52.0,54.87,439.3,7.17,20832.0,63.7,41.29,28902.65,43146.0
WO-002998,2025-12-25,2025-12,2025-W52,Afternoon,M03,P05,404,404,394,10,430.0,378.04,52.0,56.14,398.95,7.17,19392.0,57.85,44.58,26950.09,40188.0
WO-002999,2025-12-25,2025-12,2025-W52,Morning,M04,P04,212,178,174,4,430.0,321.74,95.0,108.45,267.13,7.17,17622.0,38.73,153.79,24632.19,36540.0
WO-003000,2025-12-25,2025-12,2025-W52,Afternoon,M04,P03,569,426,417,9,430.0,322.63,38.0,45.44,244.82,7.17,11076.0,35.5,98.42,15844.58,23352.0
WO-003001,2025-12-25,2025-12,2025-W52,Morning,M05,P04,219,218,212,6,430.0,373.55,95.0,102.81,207.08,7.17,21582.0,30.03,32.82,29862.51,44520.0
WO-003002,2025-12-25,2025-12,2025-W52,Afternoon,M05,P05,391,404,397,7,430.0,372.77,52.0,55.36,214.38,7.17,19392.0,31.09,30.06,26908.81,40494.0
WO-003003,2025-12-25,2025-12,2025-W52,Morning,M06,P06,160,169,164,5,430.0,384.95,125.0,136.67,237.9,7.17,23491.0,34.5,53.9,32786.06,48872.0
WO-003004,2025-12-25,2025-12,2025-W52,Afternoon,M06,P04,225,234,229,5,430.0,411.8,95.0,105.59,241.91,7.17,23166.0,35.08,95.33,32074.07,48090.0
WO-003005,2025-12-26,2025-12,2025-W52,Morning,M01,P02,285,277,271,6,430.0,369.19,74.0,79.97,337.0,7.17,16343.0,48.86,19.45,22815.98,34146.0
WO-003006,2025-12-26,2025-12,2025-W52,Afternoon,M01,P02,280,281,276,5,430.0,389.63,74.0,83.19,348.39,7.17,16579.0,50.52,21.23,23139.41,34776.0
WO-003007,2025-12-26,2025-12,2025-W52,Morning,M02,P02,270,268,262,6,430.0,373.73,74.0,83.67,264.37,7.17,15812.0,38.33,73.52,22139.52,33012.0
WO-003008,2025-12-26,2025-12,2025-W52,Afternoon,M02,P02,271,283,276,7,430.0,378.41,74.0,80.23,264.34,7.17,16697.0,38.33,12.0,23278.0,34776.0
WO-003009,2025-12-26,2025-12,2025-W52,Morning,M03,P05,414,396,389,7,430.0,382.9,52.0,58.01,393.44,7.17,19008.0,57.05,12.0,26396.72,39678.0
WO-003010,2025-12-26,2025-12,2025-W52,Afternoon,M03,P03,515,557,546,11,430.0,377.97,38.0,40.72,393.35,7.17,14482.0,57.04,14.43,20432.63,30576.0
WO-003011,2025-12-26,2025-12,2025-W52,Morning,M04,P04,215,184,180,4,430.0,332.88,95.0,108.55,278.45,7.17,18216.0,40.38,69.96,25354.0,37800.0
WO-003012,2025-12-26,2025-12,2025-W52,Afternoon,M04,P03,535,405,395,10,430.0,304.98,38.0,45.18,241.43,7.17,10530.0,35.01,67.27,15067.44,22120.0
WO-003013,2025-12-26,2025-12,2025-W52,Morning,M05,P06,154,159,153,6,430.0,362.93,125.0,136.95,199.19,7.17,22101.0,28.88,79.11,30905.66,45594.0
WO-003014,2025-12-26,2025-12,2025-W52,Afternoon,M05,P05,393,375,364,11,430.0,367.78,52.0,58.85,205.76,7.17,18000.0,29.83,132.41,25124.91,37128.0
WO-003015,2025-12-26,2025-12,2025-W52,Morning,M06,P04,212,235,231,4,430.0,398.67,95.0,101.79,237.13,7.17,23265.0,34.38,61.18,32173.23,48510.0
WO-003016,2025-12-26,2025-12,2025-W52,Afternoon,M06,P04,209,227,222,5,430.0,387.66,95.0,102.47,231.17,7.17,22473.0,33.52,81.4,31120.59,46620.0
WO-003017,2025-12-29,2025-12,2026-W01,Morning,M01,P02,268,286,278,8,430.0,375.76,74.0,78.83,335.4,7.17,16874.0,48.63,81.33,23597.63,35028.0
WO-003018,2025-12-29,2025-12,2026-W01,Afternoon,M01,P01,327,307,301,6,430.0,353.88,62.0,69.16,324.64,7.17,13508.0,47.07,40.28,19095.02,28294.0
WO-003019,2025-12-29,2025-12,2026-W01,Morning,M02,P05,405,398,388,10,430.0,392.6,52.0,59.19,276.24,7.17,19104.0,40.06,12.0,26509.72,39576.0
WO-003020,2025-12-29,2025-12,2026-W01,Afternoon,M02,P02,274,267,261,6,430.0,369.8,74.0,83.1,257.67,7.17,15753.0,37.36,40.92,22025.95,32886.0
WO-003021,2025-12-29,2025-12,2026-W01,Morning,M03,P05,383,432,421,11,430.0,388.8,52.0,54.0,414.16,7.17,20736.0,60.05,51.37,28779.09,42942.0
WO-003022,2025-12-29,2025-12,2026-W01,Afternoon,M03,P03,536,542,534,8,430.0,385.06,38.0,42.63,390.02,7.17,14092.0,56.55,37.26,19922.48,29904.0
WO-003023,2025-12-29,2025-12,2026-W01,Morning,M04,P06,155,133,126,7,430.0,314.98,125.0,142.1,263.74,7.17,18487.0,38.24,69.37,25965.28,37548.0
WO-003024,2025-12-29,2025-12,2026-W01,Afternoon,M04,P06,158,138,132,6,430.0,319.95,125.0,139.11,257.02,7.17,19182.0,37.27,151.53,26996.46,39336.0
WO-003025,2025-12-29,2025-12,2026-W01,Morning,M05,P04,226,224,219,5,430.0,380.86,95.0,102.02,216.1,7.17,22176.0,31.34,28.66,30663.66,45990.0
WO-003026,2025-12-29,2025-12,2026-W01,Afternoon,M05,P01,334,317,309,8,430.0,377.05,62.0,71.37,197.77,7.17,13948.0,28.68,41.75,19678.09,29046.0
WO-003027,2025-12-29,2025-12,2026-W01,Morning,M06,P06,159,177,171,6,430.0,396.2,125.0,134.31,236.7,7.17,24603.0,34.32,34.81,34286.79,50958.0
WO-003028,2025-12-29,2025-12,2026-W01,Afternoon,M06,P01,322,347,340,7,430.0,400.75,62.0,69.29,235.7,7.17,15268.0,34.18,31.8,21473.64,31960.0
WO-003029,2025-12-30,2025-12,2026-W01,Morning,M01,P02,279,290,282,8,430.0,385.29,74.0,79.72,353.18,7.17,17110.0,51.21,27.9,23866.78,35532.0
WO-003030,2025-12-30,2025-12,2026-W01,Afternoon,M01,P02,267,272,266,6,430.0,377.38,74.0,83.25,333.32,7.17,16048.0,48.33,56.5,22452.5,33516.0
WO-003031,2025-12-30,2025-12,2026-W01,Morning,M02,P01,313,314,312,2,430.0,372.11,62.0,71.1,254.82,7.17,13816.0,36.95,12.0,19476.62,29328.0
WO-003032,2025-12-30,2025-12,2026-W01,Afternoon,M02,P05,400,392,380,12,430.0,372.81,52.0,57.06,260.74,7.17,18816.0,37.81,21.77,26127.24,38760.0
WO-003033,2025-12-30,2025-12,2026-W01,Morning,M03,P05,433,406,397,9,430.0,379.32,52.0,56.06,389.18,7.17,19488.0,56.43,12.0,27046.1,40494.0
WO-003034,2025-12-30,2025-12,2026-W01,Afternoon,M03,P01,323,336,330,6,430.0,381.95,62.0,68.21,387.15,7.17,14784.0,56.14,18.03,20821.83,31020.0
WO-003035,2025-12-30,2025-12,2026-W01,Morning,M04,P06,167,138,131,7,430.0,325.9,125.0,141.69,261.37,7.17,19182.0,37.9,71.15,26916.72,39038.0
WO-003036,2025-12-30,2025-12,2026-W01,Afternoon,M04,P04,210,172,167,5,430.0,323.81,95.0,112.96,275.67,7.17,17028.0,39.97,111.58,23787.21,35070.0
WO-003037,2025-12-30,2025-12,2026-W01,Morning,M05,P06,167,162,156,6,430.0,374.68,125.0,138.77,203.34,7.17,22518.0,29.48,40.47,31437.62,46488.0
WO-003038,2025-12-30,2025-12,2026-W01,Afternoon,M05,P05,413,392,384,8,430.0,377.03,52.0,57.71,217.98,7.17,18816.0,31.61,65.5,26164.78,39168.0
WO-003039,2025-12-30,2025-12,2026-W01,Morning,M06,P06,155,186,180,6,430.0,408.49,125.0,131.77,250.19,7.17,25854.0,36.28,26.88,35990.82,53640.0
WO-003040,2025-12-30,2025-12,2026-W01,Afternoon,M06,P04,212,215,210,5,430.0,375.01,95.0,104.65,218.27,7.17,21285.0,31.65,12.0,29441.32,44100.0
WO-003041,2025-12-31,2025-12,2026-W01,Morning,M01,P03,523,567,558,9,430.0,389.55,38.0,41.22,345.07,7.17,14742.0,50.04,31.05,20797.26,31248.0
WO-003042,2025-12-31,2025-12,2026-W01,Afternoon,M01,P02,266,275,269,6,430.0,375.6,74.0,81.95,334.35,7.17,16225.0,48.48,43.72,22679.87,33894.0
WO-003043,2025-12-31,2025-12,2026-W01,Afternoon,M02,P05,416,386,376,10,430.0,381.19,52.0,59.25,262.5,7.17,18528.0,38.06,39.88,25755.61,38352.0
WO-003044,2025-12-31,2025-12,2026-W01,Morning,M03,P01,319,332,326,6,430.0,378.54,62.0,68.41,391.84,7.17,14608.0,56.82,74.3,20638.78,30644.0
WO-003045,2025-12-31,2025-12,2026-W01,Afternoon,M03,P05,415,408,399,9,430.0,390.95,52.0,57.49,436.61,7.17,19584.0,63.31,97.89,27268.87,40698.0
WO-003046,2025-12-31,2025-12,2026-W01,Morning,M04,P06,166,140,134,6,430.0,328.79,125.0,140.91,255.22,7.17,19460.0,37.01,107.8,27332.47,39932.0
WO-003047,2025-12-31,2025-12,2026-W01,Afternoon,M04,P04,227,172,167,5,430.0,319.37,95.0,111.41,253.43,7.17,17028.0,36.75,57.08,23729.49,35070.0
WO-003048,2025-12-31,2025-12,2026-W01,Morning,M05,P05,389,383,373,10,430.0,368.1,52.0,57.67,204.0,7.17,18384.0,29.58,38.91,25551.16,38046.0
WO-003049,2025-12-31,2025-12,2026-W01,Afternoon,M05,P06,159,159,152,7,430.0,387.8,125.0,146.34,205.31,7.17,22101.0,29.77,15.86,30843.3,45296.0
WO-003050,2025-12-31,2025-12,2026-W01,Morning,M06,P01,325,361,351,10,430.0,403.61,62.0,67.08,245.43,7.17,15884.0,35.59,13.56,22296.81,32994.0
WO-003051,2025-12-31,2025-12,2026-W01,Afternoon,M06,P01,328,348,341,7,430.0,402.35,62.0,69.37,241.77,7.17,15312.0,35.06,31.28,21534.01,32054.0
WO-003052,2026-01-01,2026-01,2026-W01,Morning,M01,P03,526,528,522,6,430.0,371.8,38.0,42.25,338.67,7.17,13728.0,49.11,35.6,19416.37,29232.0
WO-003053,2026-01-01,2026-01,2026-W01,Afternoon,M01,P01,346,316,310,6,430.0,360.52,62.0,68.45,331.78,7.17,13904.0,48.11,23.24,19619.01,29140.0
WO-003054,2026-01-01,2026-01,2026-W01,Morning,M02,P05,412,373,360,13,430.0,366.95,52.0,59.03,265.41,7.17,17904.0,38.48,31.11,24902.26,36720.0
WO-003055,2026-01-01,2026-01,2026-W01,Afternoon,M02,P01,354,312,304,8,430.0,376.29,62.0,72.36,253.11,7.17,13728.0,36.7,31.21,19375.57,28576.0
WO-003056,2026-01-01,2026-01,2026-W01,Morning,M03,P01,344,352,346,6,430.0,391.27,62.0,66.69,402.54,7.17,15488.0,58.37,19.68,21785.71,32524.0
WO-003057,2026-01-01,2026-01,2026-W01,Afternoon,M03,P01,345,335,327,8,430.0,387.21,62.0,69.35,398.65,7.17,14740.0,57.8,14.62,20760.09,30738.0
WO-003058,2026-01-01,2026-01,2026-W01,Morning,M04,P04,232,172,167,5,430.0,322.42,95.0,112.47,249.67,7.17,17028.0,36.2,132.68,23804.55,35070.0
WO-003059,2026-01-01,2026-01,2026-W01,Afternoon,M04,P04,227,173,169,4,430.0,318.29,95.0,110.39,254.47,7.17,17127.0,36.9,115.82,23922.38,35490.0
WO-003060,2026-01-01,2026-01,2026-W01,Morning,M05,P05,408,394,383,11,430.0,384.78,52.0,58.6,213.21,7.17,18912.0,30.92,31.28,26259.87,39066.0
WO-003061,2026-01-01,2026-01,2026-W01,Afternoon,M05,P04,231,198,194,4,430.0,359.36,95.0,108.9,199.34,7.17,19602.0,28.9,71.2,27219.77,40740.0
WO-003062,2026-01-01,2026-01,2026-W01,Morning,M06,P01,350,335,330,5,430.0,375.49,62.0,67.25,222.85,7.17,14740.0,32.31,15.54,20735.52,31020.0
WO-003063,2026-01-01,2026-01,2026-W01,Afternoon,M06,P04,239,230,226,4,430.0,382.75,95.0,99.85,230.33,7.17,22770.0,33.4,47.39,31488.46,47460.0
WO-003064,2026-01-02,2026-01,2026-W01,Morning,M01,P03,589,583,573,10,430.0,400.05,38.0,41.17,367.9,7.17,15158.0,53.35,34.36,21371.87,32088.0
WO-003065,2026-01-02,2026-01,2026-W01,Afternoon,M01,P02,288,289,283,6,430.0,382.39,74.0,79.39,356.84,7.17,17051.0,51.74,58.06,23817.47,35658.0
WO-003066,2026-01-02,2026-01,2026-W01,Morning,M02,P02,305,279,273,6,430.0,376.28,74.0,80.92,256.36,7.17,16461.0,37.17,30.41,22975.25,34398.0
WO-003067,2026-01-02,2026-01,2026-W01,Afternoon,M02,P01,346,318,311,7,430.0,363.94,62.0,68.67,265.27,7.17,13992.0,38.46,12.0,19718.13,29234.0
WO-003068,2026-01-02,2026-01,2026-W01,Morning,M03,P05,407,427,418,9,430.0,395.85,52.0,55.62,420.33,7.17,20496.0,60.95,21.71,28425.32,42636.0
WO-003069,2026-01-02,2026-01,2026-W01,Afternoon,M03,P03,574,532,525,7,430.0,372.45,38.0,42.01,399.69,7.17,13832.0,57.95,12.0,19543.62,29400.0
WO-003070,2026-01-02,2026-01,2026-W01,Morning,M04,P06,176,141,135,6,430.0,329.71,125.0,140.3,256.15,7.17,19599.0,37.14,171.37,27586.18,40230.0
WO-003071,2026-01-02,2026-01,2026-W01,Afternoon,M04,P03,558,447,438,9,430.0,329.66,38.0,44.25,253.57,7.17,11622.0,36.77,80.04,16572.97,24528.0
WO-003072,2026-01-02,2026-01,2026-W01,Morning,M05,P06,180,166,160,6,430.0,377.72,125.0,136.53,209.39,7.17,23074.0,30.36,81.27,32239.3,47680.0
