event_id,order_id,date,shift,machine_id,category,reason,duration_min,planned
DT-0007835,WO-003297,2026-01-30,Afternoon,M01,Material,Material shortage,19.06,0
DT-0007836,WO-003297,2026-01-30,Afternoon,M01,Planned,Preventive maintenance,16.03,1
DT-0007837,WO-003297,2026-01-30,Afternoon,M01,Planned,Calibration,25.48,1
DT-0007838,WO-003298,2026-01-30,Morning,M02,Breakdown,Sensor fault,16.82,0
DT-0007839,WO-003298,2026-01-30,Morning,M02,Changeover,Planned changeover,34.6,1
DT-0007840,WO-003299,2026-01-30,Afternoon,M02,Changeover,Tooling change,71.27,0
DT-0007841,WO-003300,2026-01-30,Morning,M03,Material,Material shortage,6.88,0
DT-0007842,WO-003300,2026-01-30,Morning,M03,Microstop,Material jam,28.85,0
DT-0007843,WO-003300,2026-01-30,Morning,M03,Process,Parameter adjustment,4.77,0
DT-0007844,WO-003300,2026-01-30,Morning,M03,Changeover,Tooling change,1.85,0
DT-0007845,WO-003301,2026-01-30,Afternoon,M03,Process,Parameter adjustment,30.28,0
DT-0007846,WO-003301,2026-01-30,Afternoon,M03,Material,Material shortage,6.04,0
DT-0007847,WO-003302,2026-01-30,Morning,M04,Changeover,Fixture setup,81.27,0
DT-0007848,WO-003302,2026-01-30,Morning,M04,Planned,Calibration,18.08,1
DT-0007849,WO-003303,2026-01-30,Afternoon,M04,Changeover,Fixture setup,125.0,0
DT-0007850,WO-003304,2026-01-30,Morning,M05,Process,Parameter adjustment,47.79,0
DT-0007851,WO-003305,2026-01-30,Afternoon,M05,Planned,Calibration,16.06,1
DT-0007852,WO-003305,2026-01-30,Afternoon,M05,Changeover,Tooling change,8.33,0
DT-0007853,WO-003305,2026-01-30,Afternoon,M05,Material,Material shortage,6.59,0
DT-0007854,WO-003306,2026-01-30,Morning,M06,Material,Material shortage,12.9,0
DT-0007855,WO-003307,2026-01-30,Afternoon,M06,Microstop,Material jam,19.97,0
DT-0007856,WO-003308,2026-02-02,Morning,M01,Microstop,Vision retry,38.5,0
DT-0007857,WO-003308,2026-02-02,Morning,M01,Process,Parameter adjustment,6.64,0
DT-0007858,WO-003308,2026-02-02,Morning,M01,Material,Material shortage,10.75,0
DT-0007859,WO-003308,2026-02-02,Morning,M01,Process,Parameter adjustment,16.84,0
DT-0007860,WO-003309,2026-02-02,Afternoon,M01,Changeover,Tooling change,75.04,0
DT-0007861,WO-003310,2026-02-02,Morning,M02,Microstop,Vision retry,59.19,0
DT-0007862,WO-003311,2026-02-02,Afternoon,M02,Breakdown,Sensor fault,52.55,0
DT-0007863,WO-003312,2026-02-02,Morning,M03,Changeover,Planned changeover,36.5,1
DT-0007864,WO-003312,2026-02-02,Morning,M03,Microstop,Vision retry,3.42,0
DT-0007865,WO-003313,2026-02-02,Afternoon,M03,Breakdown,Mechanical fault,5.92,0
DT-0007866,WO-003313,2026-02-02,Afternoon,M03,Planned,Calibration,22.65,1
DT-0007867,WO-003313,2026-02-02,Afternoon,M03,Breakdown,Sensor fault,1.41,0
DT-0007868,WO-003313,2026-02-02,Afternoon,M03,Changeover,Planned changeover,12.57,1
DT-0007869,WO-003314,2026-02-02,Morning,M04,Planned,Preventive maintenance,19.24,1
DT-0007870,WO-003314,2026-02-02,Morning,M04,Breakdown,Robot recovery,70.27,0
DT-0007871,WO-003314,2026-02-02,Morning,M04,Breakdown,Wire feeder fault,1.0,0
DT-0007872,WO-003315,2026-02-02,Afternoon,M04,Changeover,Fixture setup,9.01,0
DT-0007873,WO-003315,2026-02-02,Afternoon,M04,Planned,Preventive maintenance,29.93,1
DT-0007874,WO-003315,2026-02-02,Afternoon,M04,Microstop,Torch cleaning,66.37,0
DT-0007875,WO-003316,2026-02-02,Morning,M05,Breakdown,Sensor fault,61.1,0
DT-0007876,WO-003317,2026-02-02,Afternoon,M05,Planned,Calibration,36.85,1
DT-0007877,WO-003317,2026-02-02,Afternoon,M05,Breakdown,Mechanical fault,1.0,0
DT-0007878,WO-003317,2026-02-02,Afternoon,M05,Microstop,Vision retry,24.94,0
DT-0007879,WO-003318,2026-02-02,Morning,M06,Microstop,Material jam,26.1,0
DT-0007880,WO-003318,2026-02-02,Morning,M06,Process,Parameter adjustment,3.88,0
DT-0007881,WO-003319,2026-02-02,Afternoon,M06,Breakdown,Mechanical fault,19.05,0
DT-0007882,WO-003320,2026-02-03,Morning,M01,Microstop,Vision retry,37.98,0
DT-0007883,WO-003320,2026-02-03,Morning,M01,Process,Parameter adjustment,16.15,0
DT-0007884,WO-003321,2026-02-03,Afternoon,M01,Microstop,Material jam,13.45,0
DT-0007885,WO-003321,2026-02-03,Afternoon,M01,Process,Parameter adjustment,30.8,0
DT-0007886,WO-003322,2026-02-03,Morning,M02,Process,Parameter adjustment,5.29,0
DT-0007887,WO-003322,2026-02-03,Morning,M02,Process,Parameter adjustment,14.61,0
DT-0007888,WO-003322,2026-02-03,Morning,M02,Process,Parameter adjustment,16.59,0
DT-0007889,WO-003322,2026-02-03,Morning,M02,Changeover,Planned changeover,4.31,1
DT-0007890,WO-003323,2026-02-03,Afternoon,M02,Changeover,Tooling change,16.55,0
DT-0007891,WO-003323,2026-02-03,Afternoon,M02,Microstop,Material jam,28.65,0
DT-0007892,WO-003323,2026-02-03,Afternoon,M02,Microstop,Material jam,13.79,0
DT-0007893,WO-003324,2026-02-03,Morning,M03,Microstop,Material jam,1.56,0
DT-0007894,WO-003324,2026-02-03,Morning,M03,Microstop,Material jam,20.57,0
DT-0007895,WO-003324,2026-02-03,Morning,M03,Planned,Calibration,16.78,1
DT-0007896,WO-003324,2026-02-03,Morning,M03,Material,Material shortage,1.0,0
DT-0007897,WO-003324,2026-02-03,Morning,M03,Microstop,Material jam,11.08,0
DT-0007898,WO-003325,2026-02-03,Afternoon,M03,Changeover,Tooling change,33.18,0
DT-0007899,WO-003326,2026-02-03,Morning,M04,Breakdown,Mechanical fault,50.28,0
DT-0007900,WO-003326,2026-02-03,Morning,M04,Planned,Preventive maintenance,39.06,1
DT-0007901,WO-003326,2026-02-03,Morning,M04,Microstop,Torch cleaning,31.0,0
DT-0007902,WO-003327,2026-02-03,Afternoon,M04,Microstop,Torch cleaning,49.88,0
DT-0007903,WO-003327,2026-02-03,Afternoon,M04,Process,Parameter adjustment,55.86,0
DT-0007904,WO-003328,2026-02-03,Morning,M05,Microstop,Material jam,62.63,0
DT-0007905,WO-003329,2026-02-03,Afternoon,M05,Planned,Preventive maintenance,48.8,1
DT-0007906,WO-003330,2026-02-03,Morning,M06,Microstop,Vision retry,15.01,0
DT-0007907,WO-003330,2026-02-03,Morning,M06,Process,Parameter adjustment,6.0,0
DT-0007908,WO-003330,2026-02-03,Morning,M06,Changeover,Tooling change,10.81,0
DT-0007909,WO-003331,2026-02-04,Morning,M01,Microstop,Vision retry,6.23,0
DT-0007910,WO-003331,2026-02-04,Morning,M01,Material,Material shortage,9.52,0
DT-0007911,WO-003331,2026-02-04,Morning,M01,Microstop,Material jam,35.54,0
DT-0007912,WO-003332,2026-02-04,Afternoon,M01,Planned,Calibration,51.95,1
DT-0007913,WO-003333,2026-02-04,Morning,M02,Changeover,Planned changeover,60.53,1
DT-0007914,WO-003333,2026-02-04,Morning,M02,Microstop,Material jam,0.99,0
DT-0007915,WO-003334,2026-02-04,Afternoon,M02,Microstop,Vision retry,2.14,0
DT-0007916,WO-003334,2026-02-04,Afternoon,M02,Microstop,Vision retry,63.61,0
DT-0007917,WO-003335,2026-02-04,Morning,M03,Planned,Preventive maintenance,25.34,1
DT-0007918,WO-003336,2026-02-04,Afternoon,M03,Planned,Calibration,45.1,1
DT-0007919,WO-003336,2026-02-04,Afternoon,M03,Microstop,Vision retry,9.54,0
DT-0007920,WO-003337,2026-02-04,Morning,M04,Breakdown,Robot recovery,102.48,0
DT-0007921,WO-003337,2026-02-04,Morning,M04,Breakdown,Mechanical fault,2.52,0
DT-0007922,WO-003338,2026-02-04,Afternoon,M04,Changeover,Fixture setup,120.2,0
DT-0007923,WO-003339,2026-02-04,Morning,M05,Microstop,Material jam,25.71,0
DT-0007924,WO-003339,2026-02-04,Morning,M05,Process,Parameter adjustment,29.01,0
DT-0007925,WO-003340,2026-02-04,Afternoon,M05,Material,Material shortage,1.0,0
DT-0007926,WO-003340,2026-02-04,Afternoon,M05,Breakdown,Sensor fault,24.22,0
DT-0007927,WO-003340,2026-02-04,Afternoon,M05,Breakdown,Mechanical fault,9.28,0
DT-0007928,WO-003340,2026-02-04,Afternoon,M05,Material,Material shortage,7.78,0
DT-0007929,WO-003340,2026-02-04,Afternoon,M05,Process,Parameter adjustment,22.01,0
DT-0007930,WO-003341,2026-02-04,Morning,M06,Changeover,Planned changeover,34.62,1
DT-0007931,WO-003342,2026-02-04,Afternoon,M06,Changeover,Planned changeover,4.57,1
DT-0007932,WO-003342,2026-02-04,Afternoon,M06,Breakdown,Sensor fault,15.02,0
DT-0007933,WO-003342,2026-02-04,Afternoon,M06,Planned,Preventive maintenance,6.01,1
DT-0007934,WO-003342,2026-02-04,Afternoon,M06,Microstop,Vision retry,6.15,0
DT-0007935,WO-003343,2026-02-05,Morning,M01,Process,Parameter adjustment,31.52,0
DT-0007936,WO-003343,2026-02-05,Morning,M01,Microstop,Vision retry,9.75,0
DT-0007937,WO-003344,2026-02-05,Afternoon,M01,Microstop,Material jam,4.22,0
DT-0007938,WO-003344,2026-02-05,Afternoon,M01,Changeover,Tooling change,44.75,0
DT-0007939,WO-003345,2026-02-05,Morning,M02,Microstop,Material jam,1.2,0
DT-0007940,WO-003345,2026-02-05,Morning,M02,Breakdown,Mechanical fault,2.27,0
DT-0007941,WO-003345,2026-02-05,Morning,M02,Planned,Calibration,17.06,1
DT-0007942,WO-003345,2026-02-05,Morning,M02,Microstop,Material jam,28.36,0
DT-0007943,WO-003345,2026-02-05,Morning,M02,Changeover,Planned changeover,8.35,1
DT-0007944,WO-003346,2026-02-05,Afternoon,M02,Planned,Preventive maintenance,49.01,1
DT-0007945,WO-003347,2026-02-05,Afternoon,M03,Changeover,Tooling change,39.57,0
DT-0007946,WO-003348,2026-02-05,Morning,M04,Process,Weld parameter adjustment,32.71,0
DT-0007947,WO-003348,2026-02-05,Morning,M04,Process,Weld parameter adjustment,34.4,0
DT-0007948,WO-003348,2026-02-05,Morning,M04,Breakdown,Mechanical fault,47.31,0
DT-0007949,WO-003348,2026-02-05,Morning,M04,Changeover,Fixture setup,4.75,0
DT-0007950,WO-003349,2026-02-05,Afternoon,M04,Planned,Calibration,92.75,1
DT-0007951,WO-003350,2026-02-05,Morning,M05,Breakdown,Mechanical fault,5.11,0
DT-0007952,WO-003350,2026-02-05,Morning,M05,Breakdown,Mechanical fault,18.93,0
DT-0007953,WO-003350,2026-02-05,Morning,M05,Breakdown,Sensor fault,6.74,0
DT-0007954,WO-003350,2026-02-05,Morning,M05,Breakdown,Sensor fault,19.95,0
DT-0007955,WO-003351,2026-02-05,Afternoon,M05,Microstop,Vision retry,35.58,0
DT-0007956,WO-003351,2026-02-05,Afternoon,M05,Microstop,Vision retry,16.19,0
DT-0007957,WO-003351,2026-02-05,Afternoon,M05,Changeover,Tooling change,0.99,0
DT-0007958,WO-003351,2026-02-05,Afternoon,M05,Microstop,Vision retry,0.99,0
DT-0007959,WO-003352,2026-02-05,Morning,M06,Changeover,Tooling change,29.17,0
DT-0007960,WO-003352,2026-02-05,Morning,M06,Breakdown,Sensor fault,7.18,0
DT-0007961,WO-003353,2026-02-05,Afternoon,M06,Changeover,Planned changeover,20.69,1
DT-0007962,WO-003353,2026-02-05,Afternoon,M06,Process,Parameter adjustment,15.29,0
DT-0007963,WO-003354,2026-02-06,Morning,M01,Changeover,Tooling change,15.66,0
DT-0007964,WO-003354,2026-02-06,Morning,M01,Material,Material shortage,4.04,0
DT-0007965,WO-003354,2026-02-06,Morning,M01,Changeover,Tooling change,18.14,0
DT-0007966,WO-003354,2026-02-06,Morning,M01,Microstop,Material jam,0.99,0
DT-0007967,WO-003355,2026-02-06,Afternoon,M01,Microstop,Material jam,27.69,0
DT-0007968,WO-003355,2026-02-06,Afternoon,M01,Changeover,Planned changeover,11.14,1
DT-0007969,WO-003356,2026-02-06,Morning,M02,Microstop,Vision retry,5.2,0
DT-0007970,WO-003356,2026-02-06,Morning,M02,Changeover,Tooling change,54.4,0
DT-0007971,WO-003357,2026-02-06,Afternoon,M02,Microstop,Vision retry,63.2,0
DT-0007972,WO-003358,2026-02-06,Morning,M03,Material,Material shortage,32.03,0
DT-0007973,WO-003358,2026-02-06,Morning,M03,Microstop,Material jam,7.64,0
DT-0007974,WO-003358,2026-02-06,Morning,M03,Process,Parameter adjustment,1.16,0
DT-0007975,WO-003359,2026-02-06,Afternoon,M03,Microstop,Vision retry,26.52,0
DT-0007976,WO-003359,2026-02-06,Afternoon,M03,Material,Material shortage,1.81,0
DT-0007977,WO-003359,2026-02-06,Afternoon,M03,Changeover,Tooling change,2.0,0
DT-0007978,WO-003359,2026-02-06,Afternoon,M03,Breakdown,Mechanical fault,3.75,0
DT-0007979,WO-003359,2026-02-06,Afternoon,M03,Changeover,Planned changeover,7.14,1
DT-0007980,WO-003360,2026-02-06,Morning,M04,Changeover,Planned changeover,89.97,1
DT-0007981,WO-003361,2026-02-06,Afternoon,M04,Changeover,Fixture setup,100.47,0
DT-0007982,WO-003362,2026-02-06,Afternoon,M05,Material,Material shortage,13.25,0
DT-0007983,WO-003362,2026-02-06,Afternoon,M05,Changeover,Tooling change,36.1,0
DT-0007984,WO-003363,2026-02-06,Morning,M06,Breakdown,Sensor fault,24.03,0
DT-0007985,WO-003363,2026-02-06,Morning,M06,Breakdown,Mechanical fault,9.09,0
DT-0007986,WO-003363,2026-02-06,Morning,M06,Process,Parameter adjustment,2.24,0
DT-0007987,WO-003363,2026-02-06,Morning,M06,Changeover,Tooling change,3.25,0
DT-0007988,WO-003364,2026-02-06,Afternoon,M06,Breakdown,Sensor fault,23.73,0
DT-0007989,WO-003365,2026-02-09,Morning,M01,Material,Material shortage,28.21,0
DT-0007990,WO-003365,2026-02-09,Morning,M01,Planned,Calibration,5.16,1
DT-0007991,WO-003366,2026-02-09,Afternoon,M01,Planned,Preventive maintenance,10.07,1
DT-0007992,WO-003366,2026-02-09,Afternoon,M01,Material,Material shortage,9.85,0
DT-0007993,WO-003366,2026-02-09,Afternoon,M01,Changeover,Tooling change,48.38,0
DT-0007994,WO-003367,2026-02-09,Morning,M02,Process,Parameter adjustment,7.49,0
DT-0007995,WO-003367,2026-02-09,Morning,M02,Microstop,Material jam,28.64,0
DT-0007996,WO-003367,2026-02-09,Morning,M02,Process,Parameter adjustment,22.96,0
DT-0007997,WO-003368,2026-02-09,Afternoon,M02,Planned,Preventive maintenance,63.97,1
DT-0007998,WO-003368,2026-02-09,Afternoon,M02,Breakdown,Sensor fault,1.03,0
DT-0007999,WO-003369,2026-02-09,Morning,M03,Breakdown,Sensor fault,4.87,0
DT-0008000,WO-003369,2026-02-09,Morning,M03,Material,Material shortage,18.06,0
DT-0008001,WO-003369,2026-02-09,Morning,M03,Microstop,Material jam,5.6,0
DT-0008002,WO-003370,2026-02-09,Afternoon,M03,Microstop,Vision retry,11.25,0
DT-0008003,WO-003370,2026-02-09,Afternoon,M03,Material,Material shortage,16.29,0
DT-0008004,WO-003370,2026-02-09,Afternoon,M03,Breakdown,Sensor fault,10.97,0
DT-0008005,WO-003371,2026-02-09,Morning,M04,Changeover,Fixture setup,65.73,0
DT-0008006,WO-003371,2026-02-09,Morning,M04,Process,Parameter adjustment,30.05,0
DT-0008007,WO-003371,2026-02-09,Morning,M04,Changeover,Tooling change,16.7,0
DT-0008008,WO-003372,2026-02-09,Afternoon,M04,Changeover,Fixture setup,7.58,0
DT-0008009,WO-003372,2026-02-09,Afternoon,M04,Process,Weld parameter adjustment,90.46,0
DT-0008010,WO-003373,2026-02-09,Morning,M05,Changeover,Planned changeover,15.52,1
DT-0008011,WO-003373,2026-02-09,Morning,M05,Process,Parameter adjustment,5.25,0
DT-0008012,WO-003374,2026-02-09,Afternoon,M05,Microstop,Material jam,64.09,0
DT-0008013,WO-003375,2026-02-09,Morning,M06,Planned,Calibration,16.21,1
DT-0008014,WO-003375,2026-02-09,Morning,M06,Process,Parameter adjustment,0.98,0
DT-0008015,WO-003375,2026-02-09,Morning,M06,Breakdown,Sensor fault,4.32,0
DT-0008016,WO-003376,2026-02-09,Afternoon,M06,Material,Material shortage,4.05,0
DT-0008017,WO-003376,2026-02-09,Afternoon,M06,Process,Parameter adjustment,34.46,0
DT-0008018,WO-003377,2026-02-10,Morning,M01,Breakdown,Mechanical fault,29.42,0
DT-0008019,WO-003378,2026-02-10,Afternoon,M01,Breakdown,Mechanical fault,42.15,0
DT-0008020,WO-003379,2026-02-10,Morning,M02,Material,Material shortage,20.19,0
DT-0008021,WO-003379,2026-02-10,Morning,M02,Breakdown,Mechanical fault,1.21,0
DT-0008022,WO-003379,2026-02-10,Morning,M02,Planned,Preventive maintenance,12.43,1
DT-0008023,WO-003379,2026-02-10,Morning,M02,Breakdown,Mechanical fault,1.26,0
DT-0008024,WO-003379,2026-02-10,Morning,M02,Material,Material shortage,1.75,0
DT-0008025,WO-003380,2026-02-10,Afternoon,M02,Material,Material shortage,66.35,0
DT-0008026,WO-003381,2026-02-10,Morning,M03,Breakdown,Sensor fault,3.96,0
DT-0008027,WO-003381,2026-02-10,Morning,M03,Planned,Calibration,23.13,1
DT-0008028,WO-003381,2026-02-10,Morning,M03,Process,Parameter adjustment,16.9,0
DT-0008029,WO-003382,2026-02-10,Afternoon,M03,Planned,Preventive maintenance,7.0,1
DT-0008030,WO-003382,2026-02-10,Afternoon,M03,Microstop,Vision retry,45.44,0
DT-0008031,WO-003383,2026-02-10,Morning,M04,Changeover,Fixture setup,102.6,0
DT-0008032,WO-003384,2026-02-10,Afternoon,M04,Breakdown,Robot recovery,20.73,0
DT-0008033,WO-003384,2026-02-10,Afternoon,M04,Changeover,Fixture setup,66.11,0
DT-0008034,WO-003384,2026-02-10,Afternoon,M04,Changeover,Tooling change,26.92,0
DT-0008035,WO-003385,2026-02-10,Morning,M05,Changeover,Tooling change,26.85,0
DT-0008036,WO-003385,2026-02-10,Morning,M05,Breakdown,Sensor fault,8.76,0
DT-0008037,WO-003385,2026-02-10,Morning,M05,Material,Material shortage,2.69,0
DT-0008038,WO-003386,2026-02-10,Afternoon,M05,Planned,Preventive maintenance,22.99,1
DT-0008039,WO-003386,2026-02-10,Afternoon,M05,Changeover,Tooling change,43.35,0
DT-0008040,WO-003387,2026-02-10,Morning,M06,Microstop,Vision retry,7.45,0
DT-0008041,WO-003387,2026-02-10,Morning,M06,Breakdown,Sensor fault,2.67,0
DT-0008042,WO-003387,2026-02-10,Morning,M06,Changeover,Planned changeover,9.54,1
DT-0008043,WO-003387,2026-02-10,Morning,M06,Planned,Calibration,6.72,1
DT-0008044,WO-003387,2026-02-10,Morning,M06,Microstop,Material jam,4.85,0
DT-0008045,WO-003388,2026-02-10,Afternoon,M06,Planned,Preventive maintenance,10.25,1
DT-0008046,WO-003388,2026-02-10,Afternoon,M06,Process,Parameter adjustment,16.96,0
DT-0008047,WO-003389,2026-02-11,Morning,M01,Planned,Calibration,52.69,1
DT-0008048,WO-003390,2026-02-11,Afternoon,M01,Changeover,Tooling change,18.44,0
DT-0008049,WO-003390,2026-02-11,Afternoon,M01,Process,Parameter adjustment,23.17,0
DT-0008050,WO-003391,2026-02-11,Morning,M02,Breakdown,Mechanical fault,12.14,0
DT-0008051,WO-003391,2026-02-11,Morning,M02,Breakdown,Sensor fault,10.42,0
DT-0008052,WO-003391,2026-02-11,Morning,M02,Microstop,Material jam,19.55,0
DT-0008053,WO-003391,2026-02-11,Morning,M02,Microstop,Vision retry,2.47,0
DT-0008054,WO-003392,2026-02-11,Afternoon,M02,Microstop,Material jam,2.32,0
DT-0008055,WO-003392,2026-02-11,Afternoon,M02,Process,Parameter adjustment,9.17,0
DT-0008056,WO-003392,2026-02-11,Afternoon,M02,Breakdown,Sensor fault,43.88,0
DT-0008057,WO-003393,2026-02-11,Morning,M03,Process,Parameter adjustment,0.99,0
DT-0008058,WO-003393,2026-02-11,Morning,M03,Planned,Preventive maintenance,9.94,1
DT-0008059,WO-003393,2026-02-11,Morning,M03,Microstop,Material jam,29.37,0
DT-0008060,WO-003393,2026-02-11,Morning,M03,Planned,Preventive maintenance,5.44,1
DT-0008061,WO-003394,2026-02-11,Afternoon,M03,Planned,Calibration,29.81,1
DT-0008062,WO-003394,2026-02-11,Afternoon,M03,Changeover,Planned changeover,16.65,1
DT-0008063,WO-003395,2026-02-11,Morning,M04,Process,Weld parameter adjustment,112.34,0
DT-0008064,WO-003396,2026-02-11,Afternoon,M04,Breakdown,Robot recovery,40.77,0
DT-0008065,WO-003396,2026-02-11,Afternoon,M04,Breakdown,Mechanical fault,79.24,0
DT-0008066,WO-003397,2026-02-11,Morning,M05,Breakdown,Mechanical fault,27.38,0
DT-0008067,WO-003397,2026-02-11,Morning,M05,Changeover,Tooling change,11.16,0
DT-0008068,WO-003398,2026-02-11,Afternoon,M05,Process,Parameter adjustment,29.88,0
DT-0008069,WO-003398,2026-02-11,Afternoon,M05,Material,Material shortage,10.62,0
DT-0008070,WO-003398,2026-02-11,Afternoon,M05,Process,Parameter adjustment,10.33,0
DT-0008071,WO-003399,2026-02-11,Morning,M06,Changeover,Tooling change,7.88,0
DT-0008072,WO-003399,2026-02-11,Morning,M06,Breakdown,Mechanical fault,14.85,0
DT-0008073,WO-003399,2026-02-11,Morning,M06,Breakdown,Sensor fault,5.31,0
DT-0008074,WO-003399,2026-02-11,Morning,M06,Breakdown,Mechanical fault,8.48,0
DT-0008075,WO-003400,2026-02-11,Afternoon,M06,Breakdown,Sensor fault,5.16,0
DT-0008076,WO-003400,2026-02-11,Afternoon,M06,Microstop,Material jam,7.39,0
DT-0008077,WO-003400,2026-02-11,Afternoon,M06,Planned,Calibration,15.65,1
DT-0008078,WO-003401,2026-02-12,Morning,M01,Planned,Preventive maintenance,49.41,1
DT-0008079,WO-003402,2026-02-12,Afternoon,M01,Breakdown,Mechanical fault,24.96,0
DT-0008080,WO-003402,2026-02-12,Afternoon,M01,Material,Material shortage,29.46,0
DT-0008081,WO-003402,2026-02-12,Afternoon,M01,Microstop,Vision retry,12.95,0
DT-0008082,WO-003403,2026-02-12,Morning,M02,Changeover,Planned changeover,8.47,1
DT-0008083,WO-003403,2026-02-12,Morning,M02,Material,Material shortage,59.53,0
DT-0008084,WO-003404,2026-02-12,Afternoon,M02,Breakdown,Mechanical fault,10.85,0
DT-0008085,WO-003404,2026-02-12,Afternoon,M02,Breakdown,Sensor fault,37.04,0
DT-0008086,WO-003404,2026-02-12,Afternoon,M02,Breakdown,Sensor fault,5.15,0
DT-0008087,WO-003405,2026-02-12,Morning,M03,Microstop,Vision retry,16.66,0
DT-0008088,WO-003405,2026-02-12,Morning,M03,Planned,Preventive maintenance,28.63,1
DT-0008089,WO-003406,2026-02-12,Afternoon,M03,Microstop,Material jam,7.52,0
DT-0008090,WO-003406,2026-02-12,Afternoon,M03,Changeover,Planned changeover,19.78,1
DT-0008091,WO-003406,2026-02-12,Afternoon,M03,Microstop,Vision retry,35.24,0
DT-0008092,WO-003407,2026-02-12,Morning,M04,Microstop,Material jam,38.87,0
DT-0008093,WO-003407,2026-02-12,Morning,M04,Changeover,Fixture setup,38.82,0
DT-0008094,WO-003407,2026-02-12,Morning,M04,Changeover,Fixture setup,20.56,0
DT-0008095,WO-003408,2026-02-12,Afternoon,M04,Process,Parameter adjustment,14.25,0
DT-0008096,WO-003408,2026-02-12,Afternoon,M04,Material,Material shortage,19.57,0
DT-0008097,WO-003408,2026-02-12,Afternoon,M04,Microstop,Vision retry,47.11,0
DT-0008098,WO-003408,2026-02-12,Afternoon,M04,Material,Material shortage,21.62,0
DT-0008099,WO-003409,2026-02-12,Morning,M05,Material,Material shortage,49.13,0
DT-0008100,WO-003410,2026-02-12,Afternoon,M05,Breakdown,Mechanical fault,43.97,0
DT-0008101,WO-003410,2026-02-12,Afternoon,M05,Breakdown,Mechanical fault,19.55,0
