check_id,order_id,date,machine_id,product_id,defect_type,defect_count,result
QC-0009374,WO-003125,2026-01-09,M03,P01,Dimensional,1,FAIL
QC-0009375,WO-003125,2026-01-09,M03,P01,Cosmetic,0,PASS
QC-0009376,WO-003126,2026-01-09,M04,P04,Weld porosity,3,FAIL
QC-0009377,WO-003126,2026-01-09,M04,P04,Material defect,0,PASS
QC-0009378,WO-003126,2026-01-09,M04,P04,Surface finish,2,FAIL
QC-0009379,WO-003127,2026-01-09,M04,P03,Weld porosity,4,FAIL
QC-0009380,WO-003127,2026-01-09,M04,P03,Surface finish,2,FAIL
QC-0009381,WO-003127,2026-01-09,M04,P03,Material defect,3,FAIL
QC-0009382,WO-003128,2026-01-09,M05,P01,Weld porosity,2,FAIL
QC-0009383,WO-003128,2026-01-09,M05,P01,Dimensional,0,PASS
QC-0009384,WO-003128,2026-01-09,M05,P01,Assembly mismatch,2,FAIL
QC-0009385,WO-003129,2026-01-09,M05,P04,Weld porosity,2,FAIL
QC-0009386,WO-003129,2026-01-09,M05,P04,Dimensional,1,FAIL
QC-0009387,WO-003129,2026-01-09,M05,P04,Material defect,1,FAIL
QC-0009388,WO-003130,2026-01-09,M06,P05,Material defect,8,FAIL
QC-0009389,WO-003130,2026-01-09,M06,P05,Assembly mismatch,2,FAIL
QC-0009390,WO-003130,2026-01-09,M06,P05,Surface finish,1,FAIL
QC-0009391,WO-003131,2026-01-09,M06,P06,Dimensional,1,FAIL
QC-0009392,WO-003131,2026-01-09,M06,P06,Cosmetic,4,FAIL
QC-0009393,WO-003131,2026-01-09,M06,P06,Surface finish,0,PASS
QC-0009394,WO-003132,2026-01-12,M01,P03,Dimensional,3,FAIL
QC-0009395,WO-003132,2026-01-12,M01,P03,Surface finish,1,FAIL
QC-0009396,WO-003132,2026-01-12,M01,P03,Material defect,0,PASS
QC-0009397,WO-003133,2026-01-12,M01,P01,Dimensional,3,FAIL
QC-0009398,WO-003133,2026-01-12,M01,P01,Surface finish,0,PASS
QC-0009399,WO-003133,2026-01-12,M01,P01,Assembly mismatch,1,FAIL
QC-0009400,WO-003134,2026-01-12,M02,P01,Weld porosity,0,PASS
QC-0009401,WO-003134,2026-01-12,M02,P01,Surface finish,1,FAIL
QC-0009402,WO-003134,2026-01-12,M02,P01,Dimensional,0,PASS
QC-0009403,WO-003135,2026-01-12,M02,P01,Dimensional,5,FAIL
QC-0009404,WO-003135,2026-01-12,M02,P01,Assembly mismatch,1,FAIL
QC-0009405,WO-003135,2026-01-12,M02,P01,Weld porosity,0,PASS
QC-0009406,WO-003136,2026-01-12,M03,P01,Dimensional,1,FAIL
QC-0009407,WO-003136,2026-01-12,M03,P01,Surface finish,2,FAIL
QC-0009408,WO-003136,2026-01-12,M03,P01,Assembly mismatch,0,PASS
QC-0009409,WO-003137,2026-01-12,M03,P03,Material defect,2,FAIL
QC-0009410,WO-003137,2026-01-12,M03,P03,Weld porosity,5,FAIL
QC-0009411,WO-003137,2026-01-12,M03,P03,Cosmetic,2,FAIL
QC-0009412,WO-003138,2026-01-12,M04,P04,Weld porosity,5,FAIL
QC-0009413,WO-003138,2026-01-12,M04,P04,Material defect,1,FAIL
QC-0009414,WO-003138,2026-01-12,M04,P04,Cosmetic,0,PASS
QC-0009415,WO-003139,2026-01-12,M04,P04,Surface finish,4,FAIL
QC-0009416,WO-003139,2026-01-12,M04,P04,Weld porosity,2,FAIL
QC-0009417,WO-003139,2026-01-12,M04,P04,Assembly mismatch,1,FAIL
QC-0009418,WO-003140,2026-01-12,M05,P04,Cosmetic,4,FAIL
QC-0009419,WO-003140,2026-01-12,M05,P04,Dimensional,1,FAIL
QC-0009420,WO-003140,2026-01-12,M05,P04,Material defect,1,FAIL
QC-0009421,WO-003141,2026-01-12,M05,P01,Dimensional,0,PASS
QC-0009422,WO-003141,2026-01-12,M05,P01,Surface finish,3,FAIL
QC-0009423,WO-003141,2026-01-12,M05,P01,Weld porosity,2,FAIL
QC-0009424,WO-003142,2026-01-12,M06,P01,Weld porosity,2,FAIL
QC-0009425,WO-003142,2026-01-12,M06,P01,Dimensional,2,FAIL
QC-0009426,WO-003142,2026-01-12,M06,P01,Cosmetic,1,FAIL
QC-0009427,WO-003143,2026-01-12,M06,P01,Weld porosity,5,FAIL
QC-0009428,WO-003143,2026-01-12,M06,P01,Assembly mismatch,1,FAIL
QC-0009429,WO-003143,2026-01-12,M06,P01,Surface finish,0,PASS
QC-0009430,WO-003144,2026-01-13,M01,P01,Weld porosity,2,FAIL
QC-0009431,WO-003144,2026-01-13,M01,P01,Cosmetic,1,FAIL
QC-0009432,WO-003144,2026-01-13,M01,P01,Assembly mismatch,2,FAIL
QC-0009433,WO-003145,2026-01-13,M01,P01,Surface finish,3,FAIL
QC-0009434,WO-003145,2026-01-13,M01,P01,Weld porosity,2,FAIL
QC-0009435,WO-003145,2026-01-13,M01,P01,Assembly mismatch,2,FAIL
QC-0009436,WO-003146,2026-01-13,M02,P05,Dimensional,6,FAIL
QC-0009437,WO-003146,2026-01-13,M02,P05,Weld porosity,2,FAIL
QC-0009438,WO-003146,2026-01-13,M02,P05,Assembly mismatch,0,PASS
QC-0009439,WO-003147,2026-01-13,M02,P02,Material defect,2,FAIL
QC-0009440,WO-003147,2026-01-13,M02,P02,Cosmetic,2,FAIL
QC-0009441,WO-003147,2026-01-13,M02,P02,Surface finish,1,FAIL
QC-0009442,WO-003148,2026-01-13,M03,P05,Dimensional,7,FAIL
QC-0009443,WO-003148,2026-01-13,M03,P05,Assembly mismatch,1,FAIL
QC-0009444,WO-003148,2026-01-13,M03,P05,Cosmetic,1,FAIL
QC-0009445,WO-003149,2026-01-13,M03,P03,Surface finish,7,FAIL
QC-0009446,WO-003149,2026-01-13,M03,P03,Weld porosity,1,FAIL
QC-0009447,WO-003149,2026-01-13,M03,P03,Cosmetic,2,FAIL
QC-0009448,WO-003150,2026-01-13,M04,P06,Weld porosity,2,FAIL
QC-0009449,WO-003150,2026-01-13,M04,P06,Material defect,1,FAIL
QC-0009450,WO-003150,2026-01-13,M04,P06,Cosmetic,3,FAIL
QC-0009451,WO-003151,2026-01-13,M04,P06,Weld porosity,2,FAIL
QC-0009452,WO-003151,2026-01-13,M04,P06,Assembly mismatch,2,FAIL
QC-0009453,WO-003151,2026-01-13,M04,P06,Surface finish,1,FAIL
QC-0009454,WO-003152,2026-01-13,M05,P04,Cosmetic,4,FAIL
QC-0009455,WO-003152,2026-01-13,M05,P04,Assembly mismatch,1,FAIL
QC-0009456,WO-003152,2026-01-13,M05,P04,Material defect,0,PASS
QC-0009457,WO-003153,2026-01-13,M05,P05,Dimensional,2,FAIL
QC-0009458,WO-003153,2026-01-13,M05,P05,Material defect,4,FAIL
QC-0009459,WO-003153,2026-01-13,M05,P05,Weld porosity,4,FAIL
QC-0009460,WO-003154,2026-01-13,M06,P04,Assembly mismatch,3,FAIL
QC-0009461,WO-003154,2026-01-13,M06,P04,Material defect,1,FAIL
QC-0009462,WO-003154,2026-01-13,M06,P04,Surface finish,1,FAIL
QC-0009463,WO-003155,2026-01-13,M06,P04,Material defect,1,FAIL
QC-0009464,WO-003155,2026-01-13,M06,P04,Assembly mismatch,0,PASS
QC-0009465,WO-003155,2026-01-13,M06,P04,Dimensional,3,FAIL
QC-0009466,WO-003156,2026-01-14,M01,P03,Material defect,4,FAIL
QC-0009467,WO-003156,2026-01-14,M01,P03,Weld porosity,2,FAIL
QC-0009468,WO-003156,2026-01-14,M01,P03,Cosmetic,1,FAIL
QC-0009469,WO-003157,2026-01-14,M01,P01,Assembly mismatch,5,FAIL
QC-0009470,WO-003157,2026-01-14,M01,P01,Surface finish,0,PASS
QC-0009471,WO-003157,2026-01-14,M01,P01,Material defect,0,PASS
QC-0009472,WO-003158,2026-01-14,M02,P05,Cosmetic,6,FAIL
QC-0009473,WO-003158,2026-01-14,M02,P05,Material defect,4,FAIL
QC-0009474,WO-003158,2026-01-14,M02,P05,Weld porosity,1,FAIL
QC-0009475,WO-003159,2026-01-14,M02,P01,Assembly mismatch,2,FAIL
QC-0009476,WO-003159,2026-01-14,M02,P01,Weld porosity,3,FAIL
QC-0009477,WO-003159,2026-01-14,M02,P01,Material defect,2,FAIL
QC-0009478,WO-003160,2026-01-14,M03,P05,Surface finish,11,FAIL
QC-0009479,WO-003160,2026-01-14,M03,P05,Dimensional,1,FAIL
QC-0009480,WO-003160,2026-01-14,M03,P05,Material defect,2,FAIL
QC-0009481,WO-003161,2026-01-14,M03,P05,Surface finish,6,FAIL
QC-0009482,WO-003161,2026-01-14,M03,P05,Assembly mismatch,3,FAIL
QC-0009483,WO-003161,2026-01-14,M03,P05,Weld porosity,0,PASS
QC-0009484,WO-003162,2026-01-14,M04,P06,Weld porosity,2,FAIL
QC-0009485,WO-003162,2026-01-14,M04,P06,Cosmetic,1,FAIL
QC-0009486,WO-003162,2026-01-14,M04,P06,Dimensional,3,FAIL
QC-0009487,WO-003163,2026-01-14,M04,P03,Surface finish,5,FAIL
QC-0009488,WO-003163,2026-01-14,M04,P03,Weld porosity,3,FAIL
QC-0009489,WO-003163,2026-01-14,M04,P03,Material defect,1,FAIL
QC-0009490,WO-003164,2026-01-14,M05,P01,Weld porosity,3,FAIL
QC-0009491,WO-003164,2026-01-14,M05,P01,Surface finish,2,FAIL
QC-0009492,WO-003164,2026-01-14,M05,P01,Material defect,1,FAIL
QC-0009493,WO-003165,2026-01-14,M05,P04,Material defect,3,FAIL
QC-0009494,WO-003165,2026-01-14,M05,P04,Surface finish,2,FAIL
QC-0009495,WO-003165,2026-01-14,M05,P04,Weld porosity,1,FAIL
QC-0009496,WO-003166,2026-01-14,M06,P06,Dimensional,5,FAIL
QC-0009497,WO-003166,2026-01-14,M06,P06,Weld porosity,1,FAIL
QC-0009498,WO-003166,2026-01-14,M06,P06,Surface finish,0,PASS
QC-0009499,WO-003167,2026-01-14,M06,P05,Surface finish,7,FAIL
QC-0009500,WO-003167,2026-01-14,M06,P05,Dimensional,2,FAIL
QC-0009501,WO-003167,2026-01-14,M06,P05,Material defect,1,FAIL
QC-0009502,WO-003168,2026-01-15,M01,P01,Surface finish,2,FAIL
QC-0009503,WO-003168,2026-01-15,M01,P01,Dimensional,2,FAIL
QC-0009504,WO-003168,2026-01-15,M01,P01,Cosmetic,0,PASS
QC-0009505,WO-003169,2026-01-15,M01,P03,Assembly mismatch,4,FAIL
QC-0009506,WO-003169,2026-01-15,M01,P03,Cosmetic,1,FAIL
QC-0009507,WO-003169,2026-01-15,M01,P03,Material defect,1,FAIL
QC-0009508,WO-003170,2026-01-15,M02,P05,Dimensional,6,FAIL
QC-0009509,WO-003170,2026-01-15,M02,P05,Cosmetic,0,PASS
QC-0009510,WO-003170,2026-01-15,M02,P05,Assembly mismatch,3,FAIL
QC-0009511,WO-003171,2026-01-15,M02,P02,Dimensional,5,FAIL
QC-0009512,WO-003171,2026-01-15,M02,P02,Material defect,2,FAIL
QC-0009513,WO-003171,2026-01-15,M02,P02,Assembly mismatch,2,FAIL
QC-0009514,WO-003172,2026-01-15,M03,P03,Weld porosity,3,FAIL
QC-0009515,WO-003172,2026-01-15,M03,P03,Assembly mismatch,1,FAIL
QC-0009516,WO-003172,2026-01-15,M03,P03,Material defect,0,PASS
QC-0009517,WO-003173,2026-01-15,M03,P01,Cosmetic,5,FAIL
QC-0009518,WO-003173,2026-01-15,M03,P01,Dimensional,2,FAIL
QC-0009519,WO-003173,2026-01-15,M03,P01,Surface finish,0,PASS
QC-0009520,WO-003174,2026-01-15,M04,P06,Weld porosity,1,FAIL
QC-0009521,WO-003174,2026-01-15,M04,P06,Dimensional,4,FAIL
QC-0009522,WO-003174,2026-01-15,M04,P06,Assembly mismatch,1,FAIL
QC-0009523,WO-003175,2026-01-15,M04,P06,Weld porosity,1,FAIL
QC-0009524,WO-003175,2026-01-15,M04,P06,Surface finish,3,FAIL
QC-0009525,WO-003175,2026-01-15,M04,P06,Material defect,2,FAIL
QC-0009526,WO-003176,2026-01-15,M05,P06,Assembly mismatch,3,FAIL
QC-0009527,WO-003176,2026-01-15,M05,P06,Cosmetic,3,FAIL
QC-0009528,WO-003176,2026-01-15,M05,P06,Material defect,1,FAIL
QC-0009529,WO-003177,2026-01-15,M06,P04,Surface finish,4,FAIL
QC-0009530,WO-003177,2026-01-15,M06,P04,Material defect,0,PASS
QC-0009531,WO-003177,2026-01-15,M06,P04,Weld porosity,0,PASS
QC-0009532,WO-003178,2026-01-16,M01,P03,Assembly mismatch,1,FAIL
QC-0009533,WO-003178,2026-01-16,M01,P03,Dimensional,1,FAIL
QC-0009534,WO-003178,2026-01-16,M01,P03,Surface finish,0,PASS
QC-0009535,WO-003179,2026-01-16,M01,P01,Dimensional,6,FAIL
QC-0009536,WO-003179,2026-01-16,M01,P01,Weld porosity,0,PASS
QC-0009537,WO-003179,2026-01-16,M01,P01,Material defect,0,PASS
QC-0009538,WO-003180,2026-01-16,M02,P05,Dimensional,6,FAIL
QC-0009539,WO-003180,2026-01-16,M02,P05,Material defect,3,FAIL
QC-0009540,WO-003180,2026-01-16,M02,P05,Weld porosity,2,FAIL
QC-0009541,WO-003181,2026-01-16,M02,P01,Assembly mismatch,4,FAIL
QC-0009542,WO-003181,2026-01-16,M02,P01,Surface finish,3,FAIL
QC-0009543,WO-003181,2026-01-16,M02,P01,Material defect,0,PASS
QC-0009544,WO-003182,2026-01-16,M03,P03,Material defect,4,FAIL
QC-0009545,WO-003182,2026-01-16,M03,P03,Surface finish,0,PASS
QC-0009546,WO-003182,2026-01-16,M03,P03,Cosmetic,2,FAIL
QC-0009547,WO-003183,2026-01-16,M04,P06,Weld porosity,6,FAIL
QC-0009548,WO-003183,2026-01-16,M04,P06,Assembly mismatch,1,FAIL
QC-0009549,WO-003183,2026-01-16,M04,P06,Cosmetic,0,PASS
QC-0009550,WO-003184,2026-01-16,M04,P06,Weld porosity,4,FAIL
QC-0009551,WO-003184,2026-01-16,M04,P06,Dimensional,2,FAIL
QC-0009552,WO-003184,2026-01-16,M04,P06,Cosmetic,0,PASS
QC-0009553,WO-003185,2026-01-16,M05,P06,Dimensional,3,FAIL
QC-0009554,WO-003185,2026-01-16,M05,P06,Assembly mismatch,0,PASS
QC-0009555,WO-003185,2026-01-16,M05,P06,Cosmetic,1,FAIL
QC-0009556,WO-003186,2026-01-16,M05,P05,Material defect,3,FAIL
QC-0009557,WO-003186,2026-01-16,M05,P05,Assembly mismatch,4,FAIL
QC-0009558,WO-003186,2026-01-16,M05,P05,Cosmetic,1,FAIL
QC-0009559,WO-003187,2026-01-16,M06,P01,Cosmetic,6,FAIL
QC-0009560,WO-003187,2026-01-16,M06,P01,Surface finish,2,FAIL
QC-0009561,WO-003187,2026-01-16,M06,P01,Weld porosity,0,PASS
QC-0009562,WO-003188,2026-01-16,M06,P01,Assembly mismatch,6,FAIL
QC-0009563,WO-003188,2026-01-16,M06,P01,Surface finish,0,PASS
QC-0009564,WO-003188,2026-01-16,M06,P01,Weld porosity,0,PASS
QC-0009565,WO-003189,2026-01-19,M01,P01,Assembly mismatch,3,FAIL
QC-0009566,WO-003189,2026-01-19,M01,P01,Surface finish,1,FAIL
QC-0009567,WO-003189,2026-01-19,M01,P01,Material defect,2,FAIL
QC-0009568,WO-003190,2026-01-19,M01,P03,Weld porosity,4,FAIL
QC-0009569,WO-003190,2026-01-19,M01,P03,Cosmetic,2,FAIL
QC-0009570,WO-003190,2026-01-19,M01,P03,Surface finish,0,PASS
QC-0009571,WO-003191,2026-01-19,M02,P05,Material defect,7,FAIL
QC-0009572,WO-003191,2026-01-19,M02,P05,Weld porosity,3,FAIL
QC-0009573,WO-003191,2026-01-19,M02,P05,Assembly mismatch,0,PASS
QC-0009574,WO-003192,2026-01-19,M02,P01,Cosmetic,4,FAIL
QC-0009575,WO-003192,2026-01-19,M02,P01,Weld porosity,1,FAIL
QC-0009576,WO-003192,2026-01-19,M02,P01,Material defect,1,FAIL
QC-0009577,WO-003193,2026-01-19,M03,P01,Surface finish,1,FAIL
QC-0009578,WO-003193,2026-01-19,M03,P01,Assembly mismatch,4,FAIL
QC-0009579,WO-003193,2026-01-19,M03,P01,Material defect,1,FAIL
QC-0009580,WO-003194,2026-01-19,M03,P01,Material defect,4,FAIL
QC-0009581,WO-003194,2026-01-19,M03,P01,Surface finish,1,FAIL
QC-0009582,WO-003194,2026-01-19,M03,P01,Cosmetic,1,FAIL
QC-0009583,WO-003195,2026-01-19,M04,P03,Weld porosity,4,FAIL
QC-0009584,WO-003195,2026-01-19,M04,P03,Surface finish,4,FAIL
QC-0009585,WO-003195,2026-01-19,M04,P03,Cosmetic,2,FAIL
QC-0009586,WO-003196,2026-01-19,M04,P03,Weld porosity,4,FAIL
QC-0009587,WO-003196,2026-01-19,M04,P03,Dimensional,2,FAIL
QC-0009588,WO-003196,2026-01-19,M04,P03,Surface finish,1,FAIL
QC-0009589,WO-003197,2026-01-19,M05,P04,Weld porosity,2,FAIL
QC-0009590,WO-003197,2026-01-19,M05,P04,Cosmetic,0,PASS
QC-0009591,WO-003197,2026-01-19,M05,P04,Assembly mismatch,0,PASS
QC-0009592,WO-003198,2026-01-19,M05,P06,Material defect,5,FAIL
QC-0009593,WO-003198,2026-01-19,M05,P06,Cosmetic,1,FAIL
QC-0009594,WO-003198,2026-01-19,M05,P06,Surface finish,0,PASS
QC-0009595,WO-003199,2026-01-19,M06,P01,Weld porosity,3,FAIL
QC-0009596,WO-003199,2026-01-19,M06,P01,Material defect,2,FAIL
QC-0009597,WO-003199,2026-01-19,M06,P01,Dimensional,0,PASS
QC-0009598,WO-003200,2026-01-19,M06,P01,Cosmetic,2,FAIL
QC-0009599,WO-003200,2026-01-19,M06,P01,Surface finish,2,FAIL
QC-0009600,WO-003200,2026-01-19,M06,P01,Dimensional,0,PASS
QC-0009601,WO-003201,2026-01-20,M01,P02,Weld porosity,3,FAIL
QC-0009602,WO-003201,2026-01-20,M01,P02,Surface finish,1,FAIL
QC-0009603,WO-003201,2026-01-20,M01,P02,Cosmetic,0,PASS
QC-0009604,WO-003202,2026-01-20,M01,P02,Assembly mismatch,2,FAIL
QC-0009605,WO-003202,2026-01-20,M01,P02,Dimensional,1,FAIL
QC-0009606,WO-003202,2026-01-20,M01,P02,Cosmetic,2,FAIL
QC-0009607,WO-003203,2026-01-20,M02,P01,Cosmetic,3,FAIL
QC-0009608,WO-003203,2026-01-20,M02,P01,Surface finish,2,FAIL
QC-0009609,WO-003203,2026-01-20,M02,P01,Weld porosity,0,PASS
QC-0009610,WO-003204,2026-01-20,M02,P05,Surface finish,4,FAIL
QC-0009611,WO-003204,2026-01-20,M02,P05,Assembly mismatch,4,FAIL
QC-0009612,WO-003204,2026-01-20,M02,P05,Cosmetic,2,FAIL
QC-0009613,WO-003205,2026-01-20,M03,P05,Dimensional,4,FAIL
QC-0009614,WO-003205,2026-01-20,M03,P05,Surface finish,3,FAIL
QC-0009615,WO-003205,2026-01-20,M03,P05,Cosmetic,2,FAIL
QC-0009616,WO-003206,2026-01-20,M03,P05,Cosmetic,3,FAIL
QC-0009617,WO-003206,2026-01-20,M03,P05,Material defect,3,FAIL
QC-0009618,WO-003206,2026-01-20,M03,P05,Dimensional,1,FAIL
QC-0009619,WO-003207,2026-01-20,M04,P06,Surface finish,4,FAIL
QC-0009620,WO-003207,2026-01-20,M04,P06,Weld porosity,1,FAIL
QC-0009621,WO-003207,2026-01-20,M04,P06,Material defect,1,FAIL
QC-0009622,WO-003208,2026-01-20,M04,P06,Weld porosity,5,FAIL
QC-0009623,WO-003208,2026-01-20,M04,P06,Dimensional,1,FAIL
QC-0009624,WO-003208,2026-01-20,M04,P06,Cosmetic,1,FAIL
QC-0009625,WO-003209,2026-01-20,M05,P04,Cosmetic,1,FAIL
QC-0009626,WO-003209,2026-01-20,M05,P04,Assembly mismatch,1,FAIL
QC-0009627,WO-003209,2026-01-20,M05,P04,Material defect,0,PASS
QC-0009628,WO-003210,2026-01-20,M05,P01,Weld porosity,2,FAIL
QC-0009629,WO-003210,2026-01-20,M05,P01,Cosmetic,3,FAIL
QC-0009630,WO-003210,2026-01-20,M05,P01,Surface finish,1,FAIL
QC-0009631,WO-003211,2026-01-20,M06,P01,Material defect,2,FAIL
QC-0009632,WO-003211,2026-01-20,M06,P01,Assembly mismatch,2,FAIL
QC-0009633,WO-003211,2026-01-20,M06,P01,Dimensional,1,FAIL
QC-0009634,WO-003212,2026-01-20,M06,P04,Weld porosity,3,FAIL
QC-0009635,WO-003212,2026-01-20,M06,P04,Dimensional,3,FAIL
QC-0009636,WO-003212,2026-01-20,M06,P04,Material defect,0,PASS
QC-0009637,WO-003213,2026-01-21,M01,P03,Surface finish,0,PASS
QC-0009638,WO-003213,2026-01-21,M01,P03,Dimensional,1,FAIL
QC-0009639,WO-003213,2026-01-21,M01,P03,Weld porosity,2,FAIL
QC-0009640,WO-003214,2026-01-21,M01,P03,Cosmetic,6,FAIL
QC-0009641,WO-003214,2026-01-21,M01,P03,Dimensional,3,FAIL
QC-0009642,WO-003214,2026-01-21,M01,P03,Surface finish,1,FAIL
QC-0009643,WO-003215,2026-01-21,M02,P05,Surface finish,3,FAIL
QC-0009644,WO-003215,2026-01-21,M02,P05,Material defect,3,FAIL
QC-0009645,WO-003215,2026-01-21,M02,P05,Cosmetic,3,FAIL
QC-0009646,WO-003216,2026-01-21,M02,P01,Weld porosity,3,FAIL
QC-0009647,WO-003216,2026-01-21,M02,P01,Surface finish,1,FAIL
QC-0009648,WO-003216,2026-01-21,M02,P01,Cosmetic,0,PASS
QC-0009649,WO-003217,2026-01-21,M03,P03,Surface finish,5,FAIL
QC-0009650,WO-003217,2026-01-21,M03,P03,Cosmetic,2,FAIL
QC-0009651,WO-003217,2026-01-21,M03,P03,Dimensional,3,FAIL
QC-0009652,WO-003218,2026-01-21,M03,P05,Material defect,4,FAIL
QC-0009653,WO-003218,2026-01-21,M03,P05,Assembly mismatch,3,FAIL
QC-0009654,WO-003218,2026-01-21,M03,P05,Cosmetic,1,FAIL
QC-0009655,WO-003219,2026-01-21,M04,P06,Weld porosity,3,FAIL
QC-0009656,WO-003219,2026-01-21,M04,P06,Material defect,1,FAIL
QC-0009657,WO-003219,2026-01-21,M04,P06,Dimensional,1,FAIL
QC-0009658,WO-003220,2026-01-21,M04,P04,Assembly mismatch,1,FAIL
QC-0009659,WO-003220,2026-01-21,M04,P04,Cosmetic,0,PASS
QC-0009660,WO-003220,2026-01-21,M04,P04,Weld porosity,3,FAIL
QC-0009661,WO-003221,2026-01-21,M05,P01,Material defect,5,FAIL
QC-0009662,WO-003221,2026-01-21,M05,P01,Weld porosity,2,FAIL
QC-0009663,WO-003221,2026-01-21,M05,P01,Assembly mismatch,0,PASS
QC-0009664,WO-003222,2026-01-21,M05,P05,Dimensional,8,FAIL
QC-0009665,WO-003222,2026-01-21,M05,P05,Material defect,0,PASS
QC-0009666,WO-003222,2026-01-21,M05,P05,Weld porosity,3,FAIL
QC-0009667,WO-003223,2026-01-21,M06,P04,Dimensional,4,FAIL
QC-0009668,WO-003223,2026-01-21,M06,P04,Surface finish,0,PASS
QC-0009669,WO-003223,2026-01-21,M06,P04,Assembly mismatch,1,FAIL
QC-0009670,WO-003224,2026-01-21,M06,P06,Assembly mismatch,2,FAIL
QC-0009671,WO-003224,2026-01-21,M06,P06,Dimensional,2,FAIL
QC-0009672,WO-003224,2026-01-21,M06,P06,Surface finish,2,FAIL
QC-0009673,WO-003225,2026-01-22,M01,P01,Surface finish,3,FAIL
QC-0009674,WO-003225,2026-01-22,M01,P01,Assembly mismatch,1,FAIL
QC-0009675,WO-003225,2026-01-22,M01,P01,Cosmetic,1,FAIL
QC-0009676,WO-003226,2026-01-22,M01,P02,Surface finish,3,FAIL
QC-0009677,WO-003226,2026-01-22,M01,P02,Cosmetic,1,FAIL
QC-0009678,WO-003226,2026-01-22,M01,P02,Weld porosity,1,FAIL
QC-0009679,WO-003227,2026-01-22,M02,P05,Surface finish,3,FAIL
QC-0009680,WO-003227,2026-01-22,M02,P05,Weld porosity,3,FAIL
QC-0009681,WO-003227,2026-01-22,M02,P05,Assembly mismatch,2,FAIL
QC-0009682,WO-003228,2026-01-22,M02,P05,Dimensional,7,FAIL
QC-0009683,WO-003228,2026-01-22,M02,P05,Assembly mismatch,3,FAIL
QC-0009684,WO-003228,2026-01-22,M02,P05,Material defect,1,FAIL
QC-0009685,WO-003229,2026-01-22,M03,P05,Assembly mismatch,5,FAIL
QC-0009686,WO-003229,2026-01-22,M03,P05,Weld porosity,4,FAIL
QC-0009687,WO-003229,2026-01-22,M03,P05,Cosmetic,2,FAIL
QC-0009688,WO-003230,2026-01-22,M03,P01,Cosmetic,2,FAIL
QC-0009689,WO-003230,2026-01-22,M03,P01,Weld porosity,1,FAIL
QC-0009690,WO-003230,2026-01-22,M03,P01,Dimensional,2,FAIL
QC-0009691,WO-003231,2026-01-22,M04,P04,Dimensional,3,FAIL
QC-0009692,WO-003231,2026-01-22,M04,P04,Assembly mismatch,1,FAIL
QC-0009693,WO-003231,2026-01-22,M04,P04,Weld porosity,1,FAIL
QC-0009694,WO-003232,2026-01-22,M04,P03,Weld porosity,7,FAIL
QC-0009695,WO-003232,2026-01-22,M04,P03,Surface finish,2,FAIL
QC-0009696,WO-003232,2026-01-22,M04,P03,Cosmetic,2,FAIL
QC-0009697,WO-003233,2026-01-22,M05,P05,Weld porosity,6,FAIL
QC-0009698,WO-003233,2026-01-22,M05,P05,Dimensional,2,FAIL
QC-0009699,WO-003233,2026-01-22,M05,P05,Assembly mismatch,1,FAIL
QC-0009700,WO-003234,2026-01-22,M05,P05,Assembly mismatch,3,FAIL
QC-0009701,WO-003234,2026-01-22,M05,P05,Dimensional,6,FAIL
QC-0009702,WO-003234,2026-01-22,M05,P05,Surface finish,1,FAIL
QC-0009703,WO-003235,2026-01-22,M06,P06,Material defect,4,FAIL
QC-0009704,WO-003235,2026-01-22,M06,P06,Weld porosity,1,FAIL
QC-0009705,WO-003235,2026-01-22,M06,P06,Dimensional,1,FAIL
QC-0009706,WO-003236,2026-01-22,M06,P04,Cosmetic,3,FAIL
QC-0009707,WO-003236,2026-01-22,M06,P04,Assembly mismatch,1,FAIL
QC-0009708,WO-003236,2026-01-22,M06,P04,Surface finish,0,PASS
QC-0009709,WO-003237,2026-01-23,M01,P01,Dimensional,2,FAIL
QC-0009710,WO-003237,2026-01-23,M01,P01,Assembly mismatch,0,PASS
QC-0009711,WO-003237,2026-01-23,M01,P01,Cosmetic,0,PASS
QC-0009712,WO-003238,2026-01-23,M01,P01,Dimensional,2,FAIL
QC-0009713,WO-003238,2026-01-23,M01,P01,Surface finish,3,FAIL
QC-0009714,WO-003238,2026-01-23,M01,P01,Material defect,1,FAIL
QC-0009715,WO-003239,2026-01-23,M02,P02,Dimensional,4,FAIL
QC-0009716,WO-003239,2026-01-23,M02,P02,Cosmetic,0,PASS
QC-0009717,WO-003239,2026-01-23,M02,P02,Surface finish,1,FAIL
QC-0009718,WO-003240,2026-01-23,M02,P05,Dimensional,6,FAIL
QC-0009719,WO-003240,2026-01-23,M02,P05,Surface finish,3,FAIL
QC-0009720,WO-003240,2026-01-23,M02,P05,Material defect,1,FAIL
QC-0009721,WO-003241,2026-01-23,M03,P01,Surface finish,2,FAIL
QC-0009722,WO-003241,2026-01-23,M03,P01,Cosmetic,2,FAIL
QC-0009723,WO-003241,2026-01-23,M03,P01,Material defect,0,PASS
QC-0009724,WO-003242,2026-01-23,M03,P03,Weld porosity,3,FAIL
QC-0009725,WO-003242,2026-01-23,M03,P03,Assembly mismatch,2,FAIL
QC-0009726,WO-003242,2026-01-23,M03,P03,Cosmetic,0,PASS
